0.298975732,0.443707528,0.220743957,6.39573E-07,0.118547501
0.058847439,0.041393433,0.044192295,1.69029E-05,0.234090909
0.019232827,0.016004005,0.023208563,0.000329525,0.672727273
0.027044123,0.040587334,0.070294833,0.067796003,37.37037037
0.605806777,0.717072625,0.602692924,0.000474834,0.987770905
0.1,0.120481928,0.138596491,1,7
1.74852E-07,0.000711629,0.023894703,0,0.28175
0.235593406,0.181465459,0.139267253,0,656.155
0.431564321,0.507908516,0.429279172,31.47018005,166.3042443
0.282840998,0.294230091,0.309420045,24.37288217,97.37461253
0.504551216,0.535706202,0.415910926,38.67262804,157.6692527
0.451150656,0.565150398,0.366790047,48.37766247,158.4767794
0.412301364,0.475699557,0.271978818,56.4424805,160.1226135
0.353972451,0.212581421,0.451190394,24.08499709,85.89483864
0.47206311,0.567944353,0.297838514,44.7028186,136.6553371
0.442748639,0.530061587,0.277431177,50.77321171,145.8009015
0.230455103,0.202658478,0.30306921,7.535928715,163.1935687
0.163424813,0.122877026,0.251017301,0.099922989,105.1449354
0.763861472,0.776567618,0.724512166,56.21106841,252.7067937
0.331941599,0.556526343,0.417336779,28.5135184,147.4561695
0.149074171,0.342297763,0.271830051,20.10301609,112.9122479
0.654384375,0.391118625,0.444189013,34.08114164,213.1409755
0.401033669,0.366490051,0.361242239,39.31213973,213.1314573
0.76871976,0.332395805,0.231887842,54.08714744,177.3836474
0.132684056,0.218625076,0.286463569,12.40071518,83.1230331
0.748215148,0.339199088,0.23146826,49.25768376,180.4574803
0.755625901,0.334567965,0.227017158,52.13809915,180.994914
0.095767289,0.290580741,0.286630712,11.94194436,192.3470225
0.064335075,0.195380499,0.236100277,0.160491389,164.7444204
0.845422525,0.74646348,0.725581906,24.13592233,246.6920106
0.469906958,0.621224912,0.453325604,32.38176194,147.3069153
0.270974249,0.538505604,0.309101215,47.82510288,147.7072227
0.574125191,0.480981285,0.48874873,41.78658544,147.9428331
0.480751466,0.503658714,0.353665382,64.88068742,164.1435883
0.562215519,0.43481202,0.253725887,54.77642362,132.7041863
0.237057342,0.194011342,0.319730192,20.52086631,91.97126755
0.56495661,0.462942557,0.248330768,49.12979094,125.7878065
0.568540668,0.460639228,0.257654613,50.6907826,129.3963921
0.30715246,0.403777764,0.394796183,12.61605445,225.8597964
0.204874955,0.265705805,0.323782197,0.162642534,202.1253725
0.631635799,0.59318976,0.570513664,56.02195946,253.0261676
0.381120272,0.402707038,0.316591035,0,24.60893411
0.302066793,0.300389653,0.302336325,0,18.62873599
0.383719817,0.366125036,0.304317441,0,52.70605909
0.499577598,0.479395605,0.434426695,0,35.80389314
0.364737822,0.368248564,0.31251582,0,48.93325023
0.514058362,0.440203413,0.545378075,0,43.06613715
0.375386749,0.376756566,0.28515841,0,50.59294875
0.379858353,0.384317516,0.293091631,0,47.06795284
0.310568596,0.303911822,0.338572018,0,81.43536347
0.344306749,0.29666993,0.434410007,0,43.67430357
0.376928686,0.375299301,0.31349384,0,109.6919107
0.241379018,0.410412402,0.31632341,1.335414807,26.16720391
0.179523611,0.48362881,0.304849855,1.672582838,24.06497269
0.4124159,0.323056055,0.390598536,5.451151774,50.19101945
0.261705424,0.21990204,0.214643272,2.891677494,75.26461734
0.505024978,0.340221196,0.29874477,3.866142676,57.11995693
0.217308401,0.324076616,0.363143245,5.499536667,39.20160766
0.476236868,0.344038449,0.288740361,2.750095803,59.52516733
0.491542989,0.348297616,0.29618918,2.669840919,58.38751994
0.299231194,0.445307535,0.371908967,6.780695161,77.94056
0.188762369,0.328027808,0.328244619,0.190099848,82.03624618
0.47709259,0.474011173,0.425046753,9.088996338,89.57134004
0.192296473,0.158824076,0.149323225,2.748653298,49.00667974
0.385094611,0.484866648,0.336652336,5.856180126,40.563113
0.423890685,0.236291129,0.297446812,6.234183847,43.09805551
0.351615969,0.289317871,0.283569316,3.683535153,62.29397595
0.400881383,0.234914468,0.18858949,5.386882893,47.77543183
0.444051572,0.310652017,0.520589545,7.86637943,31.26880003
0.419324556,0.25973879,0.212295741,4.190414667,47.21912417
0.433734692,0.277956532,0.227976473,2.703618863,47.3872876
0.501561399,0.521094869,0.47879546,6.727407397,69.09146399
0.403702734,0.437670524,0.467283584,0.188596665,68.85270794
0.456244605,0.456826525,0.407631541,7.289339337,79.3960901
0.073957135,0.043898034,0.074868625,0,100
0.571707083,0.454729723,0.543340449,0,100
0.351222111,0.484016593,0.37172409,0,100
0.003348989,0.018667001,0.01082725,0,92.97344531
0,0.008426259,0.010526316,0,0.003510422
0.104454969,0.042192134,0.11177143,0,100
0.791204297,0.555461799,0.713914267,0,100
0.099754683,0.392643906,0.17267566,0,100
0.011600826,0.02453993,0.004143793,0,39.53210892
0,0.012048193,0.006147859,0,0.008373807
0.053651656,0.036393666,0.088111734,0,100
0.672097798,0.397167016,0.653866617,0,100
0.271184179,0.54009537,0.252998566,0,99.86374784
0.007424008,0.060619148,0.008997915,0,44.13541404
0.001513695,0.003092376,0.013274646,0,10.52029731
0.710654373,0.684228206,0.660496105,0,100
0.28895146,0.315650693,0.333724371,0,100
0.000836413,0.000268812,0.012952509,0,44.44444444
0.026209583,0.001902791,0.026706593,0,0.085571957
0,0,0,0,0
0.890928651,0.488136947,0.655349209,0,100
0.109295223,0.502012943,0.333615927,0,99.79296066
2.44619E-06,0.01091338,0.011839862,0,98.54368932
0.186451449,0.022607595,0.126155945,0,64.14291791
0.734061106,0.496882824,0.744067504,0,100
0.167767428,0.515433364,0.199662497,0,83.3658045
0.015859546,0.144106924,0.021184594,0,39.69633751
0.007106964,0.065145283,0.005795753,0,2.633595764
0.006157243,0.003976853,0.02622245,0,99.52884313
0.581741424,0.453717776,0.685512455,0,100
0.352481299,0.519594286,0.27876413,0,100
0.093319097,0.043471301,0.01836145,0,51.97721856
0.059260604,0.000716,0.000429352,0,18.8057021
0.004045186,0.02506073,0.026647306,0,86.00026781
0.093209872,0.43982337,0.369290189,0,100
0.413083971,0.465842583,0.433758372,0,100
0.406135813,0.075144271,0.16753519,0,94.03913116
0.136753077,0.002672833,0.020817204,0,79.19434017
0.019920039,0.033288756,0.031159161,0,66.68024993
0.486348884,0.626946816,0.608252261,0.60842054,99.33591588
0.439309571,0.340695999,0.362210376,0,99.39157946
0.128781235,0.029451803,0.025894812,0,47.49034749
0.052532214,0.002746303,0.006325476,0,5.097087379
0.038036831,0.003944286,0.031330175,0,69.85365854
0.519873489,0.337685296,0.680482463,0,100
0.394651318,0.601735389,0.28795522,0,99.96281837
0.085510351,0.083362926,0.014174872,0,68.70639637
0.005866374,0.015062444,0.000879111,0,5.126384091
0.065946226,0.017013629,0.03960311,0,75.97575242
0.428931511,0.453437618,0.478686212,0,99.98547673
0.346423475,0.495709389,0.414968372,0,100
0.137700813,0.039919521,0.078391204,0,92.35420771
0.062764954,0.00148902,0.005198604,0,75.57031476
0.044175078,0.038885703,0.078437551,0,25.58569667
0.358194477,0.265516339,0.504512098,0.036576445,99.59335585
0.507294226,0.638041728,0.430971013,0,99.00891972
0.17149767,0.130533677,0.069407906,0,69.09290417
0.094905637,0.029753756,0.02279484,0,11.55420897
0.022769916,0.041622743,0.061474089,0,26.5500732
0.490110911,0.286654798,0.770605762,6.091824083,100
0.488311791,0.720678983,0.216994353,0,90.1844515
0.066067432,0.022315521,0.008340361,0,38.83713099
0.033801599,0.001160638,0.000823242,0,19.9461219
0.008928178,0.029856268,0.072995837,0,57.55367536
0.120162578,0.619473545,0.757396357,0.030398497,100
0.35297039,0.405089765,0.224521406,0,74.90944731
0.631737411,0.063512399,0.032893114,0,90.25866357
0.268780585,0.016544738,0.017827201,0,14.81712585
0.017820655,0.021995405,0.07390661,0,35.69667078
0.535687885,0.712128315,0.905364872,9.514659053,100
0.420048916,0.291501591,0.066957678,0,85.40811973
0.204429148,0.013990066,0.007895329,0,26.04589876
0.065964511,0.000751402,0.000186731,0,2.685882738
0.62263265,0.786507197,0.527706208,0,100
0.345471073,0.199385477,0.416940471,0,100
0.097669322,0.044405945,0.165492255,0,30.44613816
0.028031775,0.00735795,0.063530674,0,7.623231653
0.004365567,0.005074068,0.02377204,0,0.522586805
0.933367997,0.856454903,0.772279012,9.796912441,100
0.06469181,0.143297026,0.221080955,0,85.95867541
0.012315043,0.019483029,0.046822153,0,31.73803526
0.033842477,0.00681608,0.029421853,0,1.727180183
0.009088081,0.014870848,0.014466399,0,0.031114757
0.761447593,0.832173196,0.659724166,1.540832049,99.80694981
0.279889729,0.202800047,0.392657026,0.193050193,79.34681648
0.036195447,0.012393477,0.064934199,0,34.82280431
0.023895961,0.006961396,0.084686021,0,1.10974106
0.002303444,0,0.014138584,0,0.150815345
0.026382892,0.017181543,0.084975401,0,85.36585366
0.635623684,0.437368636,0.836698629,14.63414634,100
0.330745151,0.580439908,0.082439732,0,79.31402801
0.057254186,0.011706405,0.003233692,0,43.87922326
0.03374362,0.003775413,0.00182432,0,3.203502077
0.013526671,0.03749831,0.111552924,0,68.38143036
0.123321585,0.618397886,0.722261225,0.030398497,100
0.333824363,0.359315385,0.218502676,0,82.45047952
0.63837331,0.064472373,0.022230502,0,91.11793113
0.046955428,0.00385307,0.004399598,0,21.8288841
0.030639464,0.025592961,0.159991932,0,53.31278891
0.587943706,0.75262568,0.852774097,16.09750741,100
0.411840023,0.269868544,0.052071956,0,70.77223023
0.163525173,0.012653307,0.005962115,0,23.01561306
0.042088534,0.000688012,0.00078551,0,0.679659351
0.019545426,0.027287397,0.067767571,0,41.69105691
0.616132297,0.394174471,0.864969776,7.746700601,100
0.345382114,0.588693759,0.102769699,0,91.95418886
0.061554238,0.014835489,0.004235508,0,40.85419239
0.033490047,0.001324109,0.000882367,0,9.677853856
0.010130147,0.02900111,0.085592024,0,59.901208
0.120749629,0.611400938,0.743165721,0.0027635,100
0.319207977,0.377783517,0.21834363,0,81.69758896
0.655246001,0.06750639,0.027733522,0,91.07279866
0.114113098,0.008008311,0.014005631,0,13.68983957
0.015466052,0.017587077,0.0797104,0,48.50184957
0.57341419,0.732919727,0.904322611,12.58921709,100
0.392455523,0.271780294,0.053146187,0,81.47297253
0.18642857,0.014468389,0.006883698,0,24.15929687
0.044355072,0.00029452,0.000633332,0,1.342941369
0.653038538,0.715511707,0.539459306,0,100
0.366136411,0.315170599,0.433197105,0,75.92592593
0.066802074,0.043267947,0.104958446,0,95.12195122
0.005507763,0.004230128,0.029641486,0,91.80327869
0.00092821,0.000380542,0.011516356,0,39.78170668
0.81264492,0.439227957,0.48526314,0,99.6077266
0.166789614,0.415369648,0.340880323,0,78.43018563
0.053305532,0.209787857,0.189712894,0,92.59259259
0.011132066,0.046999019,0.073609106,0,87.06411699
0.00114813,0.002619582,0.01609702,0,59.26651678
0.320012305,0.169045795,0.2096513,0,99.56855872
0.488146417,0.462884516,0.423502714,0,73.49522087
0.361088013,0.484576681,0.454613572,0.010287008,68.79169755
0.083415536,0.175253194,0.177371629,0,81.71021378
0.007301662,0.018171545,0.027195517,0,81.90957652
0.94160402,0.966949808,0.850127999,0,100
0.060060591,0.03408155,0.138479723,0,88.35666912
0.009910468,0.005403682,0.050534436,0,49.18032787
0.012444314,0.007906853,0.070847887,0,3.363613865
0.004664563,0.001738363,0.036403315,0,0.768831803
0.950320241,0.749679503,0.703193709,0,100
0.053849458,0.259371638,0.259168986,0,79.36210131
0.013260594,0.081639436,0.12490443,0,48.36895388
0.000711777,0.006448862,0.031839616,0,69.41747573
9.12288E-05,0.001314824,0.022062845,0,39.01180309
0.664682631,0.525655531,0.43466211,0,100
0.313430829,0.408856732,0.424863275,0,85.02594514
0.115301959,0.19360745,0.26097721,0,53.22516026
0.01387927,0.040703925,0.08791468,0,50.35629454
0.000708947,0.004866637,0.032160939,0,65.04089219
0.032998306,0.033861255,0.034825569,0,68.38232083
0.022684908,0.024818405,0.028467831,0,57.31707317
0.0818698,0.088536221,0.107296049,0,64.74599681
0.258800411,0.242018297,0.335803458,0,90.16393443
0.678080615,0.687082827,0.587625034,0,100
0.008264988,0.010946378,0.020029719,0,92.7184466
0.075490354,0.154712572,0.127344874,0,39.95395563
0.098942729,0.16682076,0.179115122,0,98.94736842
0.22136004,0.306926411,0.356523308,0,93.05816135
0.6709024,0.486504736,0.429628352,0,98.11868911
0.025387736,0.034408512,0.031666792,0,53.37837838
0.099714086,0.13029717,0.102448037,0,75.40283094
0.211914963,0.281987543,0.311377096,0,78.50861766
0.463754994,0.400861486,0.501245319,0.152969894,77.60158573
0.384776757,0.350545876,0.27206913,0,99.84703011
0.325663559,0.347778044,0.348847703,0.009691061,0.221203399
0.046713873,0.033006522,0.057519454,0.288376826,22.03447948
0.390131179,0.363786135,0.381896682,2.728378492,7.019821342
0.733113558,0.747987639,0.716872807,0.323445913,0.8723047
0.76548823,0.776161666,0.730875376,-0.007605531,0.959485284
0.497059107,0.380816988,0.466084268,0.015461559,0.036150844
0.11293889,0.094211008,0.119809399,0.00213921,0.064416355
0.12094375,0.104928937,0.131506921,0.261733509,3.755611537
0.415550694,0.134734789,0.181154546,0.007295772,0.277620481
0.1091139,0.210188058,0.20396057,0.544440972,18.55398281
0.34366117,0.609957578,0.552516134,2.661734676,7.405215883
0.73080038,0.521578214,0.558678328,0.31879357,0.845869616
0.420511353,0.461537969,0.46844978,0.253636091,0.900175492
0.234017216,0.340888052,0.373559823,0.015149002,0.044019902
0.125967014,0.267198409,0.253330562,0.002094871,0.067651657
0.168720802,0.321587349,0.298304945,0.352367589,3.483412702
0.072361045,0.05696137,0.103030444,0.009281598,0.187533106
0.465812011,0.407942871,0.351856889,0.670160183,14.23530958
0.737339781,0.754785846,0.657937997,3.9241061,7.052982922
0.273421945,0.28489351,0.374143974,0.394510502,0.78493649
0.317944187,0.399231581,0.428129974,0.194320023,0.961083612
0.472570405,0.525155229,0.5019333,0.015222062,0.04414242
0.330473445,0.336018666,0.298082091,0.007548281,0.057363808
0.610610326,0.568445849,0.490473376,0.483683691,2.791163191
0.495549998,0.140767569,0.255023239,0.163147541,0.95858445
0.430948024,0.202133939,0.291399566,0.083286729,1.453098246
0.414351453,0.438963516,0.365235724,0.102786092,0.606430179
0.264337478,0.249091776,0.257915666,0.054743566,1.04077437
0.437008046,0.439890883,0.37120979,0.150999218,0.896646274
0.377629558,0.358273455,0.355896299,0.067969419,1.009413247
